"id","group","cb_number","branch_id","new_cb_number","sic_number","headquarters","cb_number_type","valid_from","sic_code","eurosic_code","language","short_name","long_name","home_address","postal_address","zip","location","phone","fax","telephone_code","country_code","postal_code","swift"
1052,"6","6380",0000,,063804,"6380","1",2011-12-31,"1","1","1","Valiant","Valiant Bank AG (ex S + L Steffisburg)","Glockentalstrasse 6","Postfach","3612","Steffisburg 1","033 439 22 22","033 439 22 77",,,"30-38220-1","RBABCH22380"
1053,"6","6380",0001,,063804,"6380","3",2010-05-12,"1","1","1","Valiant","Valiant Bank AG (ex S + L Steffisburg)","Frutigenstrasse 2","Postfach","3600","Thun","033 439 22 22","033 221 45 55",,,"*30-38220-1","RBABCH22380"
1054,"6","6382",0000,,063828,"6382","1",2011-04-16,"1","1","1","Burgerl.EK Bern","Burgerliche Ersparniskasse Bern Genossenschaft","Marktgasse 37","Postfach 6362","3001","Bern","031 312 03 12","031 312 03 60",,,"30-980-9","BURGCH21XXX"
1055,"6","6387",0000,,063870,"6387","1",2009-11-07,"1","3","1","EKAffoltern i.E","Ersparniskasse Affoltern i. E. AG",,"Postfach","3462","Weier im Emmental","034 435 15 45","034 435 15 24",,,"30-38148-5","RBABCH22387"
1056,"6","6395",0000,,063950,"6395","1",2009-11-07,"1","3","1","Entris Banking","Entris Banking AG","Mattenstrasse 8","Abteilung Giroorganisation","3073","Gümligen","031 660 11 11","031 660 15 25",,,,"RBABCH22XXX"
1057,"6","6428",0000,,064289,"6428","1",2009-11-07,"1","1","1","SK Oftringen","Clientis Sparkasse Oftringen Genossenschaft","Baslerstrasse 1","Postfach","4665","Oftringen","062 797 25 25","062 797 52 64",,,"30-38149-0","RBABCH22428"
1058,"6","6434",0000,,064347,"6434","1",2009-11-07,"1","1","1","Bank im Thal AG","Clientis Bank im Thal AG","Goldgasse 11","Postfach 527","4710","Balsthal","062 386 26 26","062 386 26 55",,,"30-38123-8","RBABCH22434"
1059,"6","6434",0002,,064347,"6434","3",2007-05-26,"1","1","1","Bank im Thal AG","Clientis Bank im Thal AG","Dorfstrasse 36","Postfach","4713","Matzendorf","062 394 16 16","062 394 16 16",,,"*30-38123-8",
1060,"6","6434",0003,,064347,"6434","3",2007-05-26,"1","1","1","Bank im Thal AG","Clientis Bank im Thal AG","Schmiedestrasse 21",,"4717","Mümliswil","062 391 21 70","062 391 21 70",,,"*30-38123-8",
1061,"6","6450",0000,,064507,"6450","1",2010-06-04,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Stadthausstrasse 1","Postfach","4950","Huttwil","062 959 85 85","062 959 85 00",,,"30-38116-2","RBABCH22450"
1062,"6","6450",0001,,064507,"6450","3",2010-06-02,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Langenthalstrasse 33",,"4912","Aarwangen","062 923 50 15","062 923 50 14",,,"*30-38116-2","RBABCH22450"
1063,"6","6450",0006,,064507,"6450","3",2007-06-07,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Huttwilstrasse 24",,"4932","Lotzwil","062 923 77 88","062 923 77 89",,,"*30-38116-2","RBABCH22450"
1064,"6","6450",0007,,064507,"6450","3",2011-04-15,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Gemeindehaus","Postfach","4938","Rohrbach","062 965 11 56","062 965 26 56",,,"*30-38116-2","RBABCH22450"
1065,"6","6450",0009,,064507,"6450","3",2003-07-10,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Gemeindehaus",,"4937","Ursenbach","062 965 09 00","062 965 09 01",,,"*30-38116-2","RBABCH22450"
1066,"6","6450",0010,,064507,"6450","3",2003-07-10,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Dorfstrasse 76","Postfach","4917","Melchnau","062 917 70 70","062 917 70 71",,,"*30-38116-2","RBABCH22450"
1067,"6","6450",0011,,064507,"6450","3",2005-04-28,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Jurastrasse 29","Postfach","4900","Langenthal","062 916 20 10","062 916 20 11",,,"*30-38116-2","RBABCH22450"
1068,"6","6450",0012,,064507,"6450","3",2006-08-21,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Obere Dürrmühlestrasse 3","Postfach","4704","Niederbipp","032 633 61 50","032 633 61 51",,,"*30-38116-2","RBABCH22450"
1069,"6","6450",0013,,064507,"6450","3",2010-07-07,"1","1","1","Bank Oberaargau","Bank Oberaargau AG","Dorfstrasse 2",,"4914","Roggwil BE","062 929 29 39","062 929 29 37",,,"*30-38116-2","RBABCH22450"
1070,"6","6575",0000,,065752,"6575","1",2009-12-01,"1","1","1","Clientis Bank","Clientis Bank Küttigen-Erlinsbach AG","Hauptstrasse 10","Postfach","5024","Küttigen","062 839 80 20","062 839 80 28",,,"30-38151-2","RBABCH22575"
1071,"6","6575",0001,,065752,"6575","3",2007-05-17,"1","1","1","Clientis Bank","Clientis Bank Küttigen-Erlinsbach AG","Ochsenweg 1","Postfach 186","5018","Erlinsbach","062 857 44 44","062 857 44 45",,,"*30-38151-2",
1072,"6","6588",0000,,065886,"6588","1",2009-11-07,"1","1","1","Bank Leerau Gen","Clientis Bank Leerau Genossenschaft","Dorfstrasse 162","Postfach 1","5054","Kirchleerau","062 738 77 77","062 738 77 87",,,"30-38216-4","RBABCH22588"
1073,"6","6588",0001,,065886,"6588","3",2011-04-15,"1","1","1","Bank Leerau Gen","Clientis Bank Leerau Genossenschaft","Dorfstrasse 38","Postfach","5040","Schöftland","062 739 38 38","062 739 38 80",,,"*30-38216-4",
1074,"6","6633",0000,,066337,"6633","1",2011-05-18,"1","1","1","SK Schwyz","Sparkasse Schwyz AG","Herrengasse 23","Postfach 564","6431","Schwyz","041 819 02 10","041 819 02 15",,,"30-38163-7","RBABCH22633"
1075,"6","6633",0001,,066337,"6633","3",2004-06-26,"1","1","1","SK Schwyz","Sparkasse Schwyz AG","Bahnhofstrasse 5","Postfach 562","6440","Brunnen","041 825 00 30","041 825 00 35",,,"*30-38163-7",
1076,"6","6633",0002,,066337,"6633","3",2011-04-15,"1","1","1","SK Schwyz","Sparkasse Schwyz AG","Centralstrasse 18","Postfach 441","6410","Goldau","041 855 43 82","041 855 48 44",,,"*30-38163-7",
1077,"6","6633",0003,,066337,"6633","3",2011-04-15,"1","1","1","SK Schwyz","Sparkasse Schwyz AG","Unterdorf 16","Postfach 432","6403","Küssnacht","041 854 41 00","041 854 41 05",,,"*30-38163-7","RBABCH22633"
1078,"6","6633",0004,,066337,"6633","3",2011-05-18,"1","1","1","SK Schwyz","Sparkasse Schwyz AG","Hauptplatz 3","Postfach 564","6431","Schwyz","041 819 02 10","041 819 02 15",,,"*30-38163-7",
1079,"6","6666",0000,,066660,"6666","1",2009-11-07,"1","1","1","SK Engelberg AG","Sparkasse Engelberg AG","Dorfstrasse 34","Postfach 357","6391","Engelberg","041 639 50 10","041 639 50 15",,,"30-38221-6","RBABCH22666"
1080,"6","6666",0001,,066660,"6666","3",2011-04-15,"1","1","1","SK Engelberg AG","Sparkasse Engelberg AG","Stansstaderstrasse 8",,"6370","Stans","041 619 05 05","041 619 05 09",,,"*30-38221-6","RBABCH22666"
1081,"6","6670",0000,,066703,"6670","1",2009-11-07,"1","1","1","EB BANK","Clientis EB Entlebucher Bank AG","Hauptstrasse 32","Postfach 267","6170","Schüpfheim","041 208 08 08","041 208 08 88",,,"30-38211-7","RBABCH22670"
1082,"6","6670",0001,,066703,"6670","3",2000-04-18,"1","1","1","EB BANK","Clientis EB Entlebucher Bank AG","Dorf","Postfach","6196","Marbach LU","034 493 70 10","034 493 70 17",,,"*30-38211-7",
1083,"6","6670",0002,,066703,"6670","3",2009-03-19,"1","1","1","EB BANK","Clientis EB Entlebucher Bank AG","Hellbühlstrasse 8",,"6102","Malters","041 208 66 66","041 208 66 77",,,"*30-38211-7","RBABCH22670"
1084,"6","66701",0000,,667017,"6670","2",2009-11-07,"1","1","1","EB BANK","Clientis EB Entlebucher Bank AG","Kantonsstrasse","Postfach 94","6162","Entlebuch","041 208 07 07","041 208 07 77",,,"*30-38211-7","RBABCH22670"
1085,"6","66702",0000,,667025,"6670","2",2009-11-07,"1","1","1","EB BANK","Clientis EB Entlebucher Bank AG","Bahnhofstrasse 2","Postfach","6182","Escholzmatt","041 208 09 09","041 208 09 99",,,"*30-38211-7","RBABCH22670"
1086,"6","6690",0000,,066906,"6690","1",2010-11-20,"1","1","1","TRIBA BANK","Triba Partner Bank AG","Kantonsstrasse","Postfach","6234","Triengen","041 935 10 10","041 935 10 11",,,"30-38239-6","RBABCH22690"
1087,"6","66901",0000,,669018,"6690","2",2010-11-20,"1","1","1","TRIBA BANK","Triba Partner Bank AG","Schlierbacherstrasse 1","Postfach","6233","Büron","041 933 22 33","041 933 23 43",,,"*30-38239-6","RBABCH22690"
1088,"6","66902",0000,,669023,"6690","2",2010-11-20,"1","1","1","TRIBA BANK","Triba Partner Bank AG","Kirchstrasse 15","Postfach","6244","Nebikon","062 748 96 48","062 748 96 49",,,"*30-38239-6","RBABCH22690"
1089,"6","66905",0000,,669055,"6690","2",2010-11-20,"1","1","1","TRIBA BANK","Triba Partner Bank AG","Bahnhofstrasse 10","Postfach","6260","Reiden","062 749 20 00","062 749 20 05",,,"*30-38239-6","RBABCH22690"
1090,"6","66906",0000,,669060,"6690","2",2010-11-20,"1","1","1","TRIBA BANK","Triba Partner Bank AG","Bahnhofstrasse 9","Postfach","6203","Sempach Station","041 469 70 20","041 469 70 21",,,"*30-38239-6","RBABCH22690"
1091,"6","66907",0000,,669071,"6690","2",2010-11-20,"1","1","1","TRIBA BANK","Triba Partner Bank AG","Kantonsstrasse 60","Postfach","6234","Triengen","041 935 10 10","041 935 10 11",,,"*30-38239-6","RBABCH22690"
1092,"6","6807",0000,,068071,"6807","1",2009-11-10,"1","3","1","GRB Schwanden","GRB Glarner Regionalbank Genossenschaft","Hinterdorf","Postfach","8765","Engi","055 642 61 30","055 642 61 39",,,"30-38169-2","RBABCH22807"
1093,"6","6807",0001,,068071,"6807","3",2005-04-28,"1","3","1","GRB Schwanden","GRB Glarner Regionalbank Genossenschaft","Dorf",,"8767","Elm","055 642 11 61",,,,"*30-38169-2","RBABCH22807"
1094,"6","6807",0005,,068071,"6807","3",2005-05-01,"1","3","1","GRB Schwanden","GRB Glarner Regionalbank Genossenschaft","Bahnhofstrasse 25","Postfach","8762","Schwanden GL","055 647 34 50","055 647 34 59",,,"*30-38169-2","RBABCH22807"
1095,"6","6807",0006,,068071,"6807","3",2005-04-28,"1","3","1","GRB Schwanden","GRB Glarner Regionalbank Genossenschaft","Burgstrasse 16","Postfach","8750","Glarus","055 645 35 45","055 645 35 49",,,"*30-38169-2","RBABCH22807"
1096,"8","6808",0000,,068086,"6808","1",2010-04-07,"1","1","1","Bank Sparhafen","Bank Sparhafen","Fraumünsterstrasse 21","Postfach","8022","Zürich","044 225 40 50","044 225 40 69",,,"30-38174-2","BSZHCHZZXXX"
1097,"6","6814",0000,,068140,"6814","1",2010-11-20,"1","1","1","Sparcassa 1816","Sparcassa 1816 Genossenschaft","Zugerstrasse 18","Postfach","8820","Wädenswil","044 783 51 11","044 783 53 53",,,"30-38138-8","RBABCH22814"
1098,"6","68141",0000,,681411,"6814","2",2009-11-10,"1","1","1","Sparcassa 1816","Sparcassa 1816 Genossenschaft","Dorfstrasse 11a","Postfach","8805","Richterswil","044 787 67 40","044 787 67 45",,,"*30-38138-8","RBABCH22814"
1099,"6","68142",0000,,681426,"6814","2",2009-11-10,"1","1","1","Sparcassa 1816","Sparcassa 1816 Genossenschaft","Bahnhofplatz 9","Postfach","8910","Affoltern am Albis","044 762 20 60","044 762 20 65",,,"*30-38138-8","RBABCH22814"
1100,"6","68143",0000,,681434,"6814","2",2009-11-10,"1","1","1","Sparcassa 1816","Sparcassa 1816 Genossenschaft","Stationsstrasse 7","Postfach","8907","Wettswil","044 701 89 90","044 701 89 95",,,"*30-38138-8","RBABCH22814"
1101,"6","68144",0000,,681442,"6814","2",2009-11-10,"1","1","1","Sparcassa 1816","Sparcassa 1816 Genossenschaft","Albisstrasse 5","Postfach","8932","Mettmenstetten","044 768 55 60","044 768 55 65",,,"*30-38138-8","RBABCH22814"
1102,"6","6824",0000,,068246,"6824","1",2011-04-15,"1","1","1","SK Horgen AG","Sparkasse Horgen AG","Dorfplatz 1","Postfach","8810","Horgen 1","044 727 41 41","044 727 41 47",,,"30-38109-8","RBABCH22824"
1103,"6","68241",0000,,682418,"6824","2",2009-11-10,"1","1","1","SK Horgen AG","Sparkasse Horgen AG","Dörflistrasse 4","Postfach","8942","Oberrieden","044 722 70 50","044 722 70 57",,,"*30-38109-8","RBABCH22824"
1104,"6","68242",0000,,682423,"6824","2",2009-11-10,"1","1","1","SK Horgen AG","Sparkasse Horgen AG","Vorderi Siten 1","Postfach","8816","Hirzel","044 729 70 10","044 729 70 17",,,"*30-38109-8","RBABCH22824"
1105,"6","6828",0000,,068283,"6828","1",2009-11-10,"1","1","1","Regiobank Mdf","Regiobank Männedorf AG","Bahnhofstrasse 14","Postfach 831","8708","Männedorf","044 922 13 00","044 922 13 09",,,"30-38164-5","RBABCH22828"
1106,"6","6830",0000,,068306,"6830","1",2009-11-10,"1","1","1","Lienhardt PB ZH","Lienhardt & Partner Privatbank Zürich AG","Rämistrasse 23","Postfach","8024","Zürich","044 268 61 61","044 268 61 62",,,"30-38111-5","RBABCH22830"
1107,"6","6835",0000,,068359,"6835","1",2009-12-02,"1","1","1","EKSH","Ersparniskasse Schaffhausen AG","Münsterplatz 34","Postfach 372","8201","Schaffhausen","052 632 15 15","052 632 15 00",,,"82-1-7","RBABCH22835"
1108,"6","6835",0001,,068359,"6835","3",2009-09-21,"1","1","1","EKSH","Ersparniskasse Schaffhausen AG","Schaffhauserstrasse 26",,"8451","Kleinandelfingen","052 304 33 33","052 304 33 30",,,"*82-1-7",
1109,"6","6850",0000,,068501,"6850","1",2009-11-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Bahnhofstrasse 3","Postfach","8620","Wetzikon ZH","044 933 54 00","044 933 54 09",,,"30-38225-3","RBABCH22850"
1110,"6","6850",0001,,068501,"6850","3",2006-02-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Bahnhofstrasse 7",,"8340","Hinwil","044 938 89 89","044 938 89 90",,,"*30-38225-3","RBABCH22850"
1111,"6","6850",0002,,068501,"6850","3",2006-02-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Rütistrasse 9",,"8636","Wald ZH","055 256 20 80","055 256 20 89",,,"*30-38225-3","RBABCH22850"
1112,"6","6850",0003,,068501,"6850","3",2011-04-15,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Ferracherstrasse 8",,"8630","Rüti ZH","055 251 40 50","055 251 40 59",,,"*30-38225-3","RBABCH22850"
1113,"6","6850",0004,,068501,"6850","3",2011-04-15,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Dorfstrasse 10",,"8608","Bubikon","055 253 43 00","055 253 43 19",,,"*30-38225-3","RBABCH22850"
1114,"6","6850",0005,,068501,"6850","3",2006-02-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Bahnhofstrasse 16",,"8330","Pfäffikon ZH","044 952 15 15","044 952 15 00",,,"*30-38225-3","RBABCH22850"
1115,"6","6850",0006,,068501,"6850","3",2006-02-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Bruggwiesenstrasse 5",,"8307","Effretikon","052 355 11 22","052 355 11 33",,,"*30-38225-3","RBABCH22850"
1116,"6","6850",0007,,068501,"6850","3",2011-05-19,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Dorfstrasse 46",,"8494","Bauma","052 396 50 60","052 396 50 69",,,"*30-38225-3","RBABCH22850"
1117,"6","6850",0008,,068501,"6850","3",2006-02-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Usterstrasse 11",,"8308","Illnau","052 355 22 55","052 355 22 59",,,"*30-38225-3","RBABCH22850"
1118,"6","6850",0010,,068501,"6850","3",2006-02-10,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Kempttalstrasse 48",,"8320","Fehraltorf","044 954 18 88","044 954 17 90",,,"*30-38225-3","RBABCH22850"
1119,"6","6850",0011,,068501,"6850","3",2009-10-26,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Untere Heslibachstrasse 9","Postfach 1508","8700","Küsnacht ZH","044 913 39 00","044 913 39 15",,,"*30-38225-3","RBABCH22850"
1120,"6","6850",0012,,068501,"6850","3",2011-04-15,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Kempttalstrasse 48",,"8320","Fehraltdorf","044 954 83 30",,,,"*30-38225-3","RBABCH22850"
1121,"6","6850",0013,,068501,"6850","3",2011-11-26,"1","1","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Goethestrasse 18",,"8001","Zürich","044 250 64 00","044 250 64 09",,,"*30-38225-3","RBABCH22850"
1122,"6","6858",0000,,068585,"6858","1",2009-11-10,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Heerengarten 16","Postfach","8215","Hallau","0844 840 850","052 681 41 31",,,"30-38129-1","RBABCH22858"
1123,"6","6858",0004,,068585,"6858","3",2000-04-18,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Poststrasse 38","Postfach 134","8226","Schleitheim","0844 840 850","052 680 20 50",,,"*30-38129-1",
1124,"6","6858",0005,,068585,"6858","3",2000-04-18,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Hauptstrasse 29","Postfach","8224","Löhningen","0844 840 850","052 685 32 45",,,"*30-38129-1",
1125,"6","6858",0006,,068585,"6858","3",2000-04-18,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Dorfstrasse 15","Postfach 66","8217","Wilchingen","0844 840 850","052 681 46 84",,,"*30-38129-1",
1126,"6","6858",0007,,068585,"6858","3",2000-04-18,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Zelgstrasse 8","Postfach 205","8222","Beringen","0844 840 850","052 685 34 44",,,"*30-38129-1",
1127,"6","6858",0008,,068585,"6858","3",2009-03-25,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Klettgauerplatz 5","Postfach 74","8213","Neunkirch","0844 840 850","052 687 07 17",,,"*30-38129-1",
1128,"6","6858",0010,,068585,"6858","3",2009-03-25,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Industriestrasse 12","Postfach 1034","8212","Neuhausen am Rheinfall","0844 840 850","052 675 54 09",,,"*30-38129-1",
1129,"6","6858",0011,,068585,"6858","3",2008-09-06,"1","1","1","BS Bank","BS Bank Schaffhausen AG","Postfach 76","Spitalstrasse 5","8201","Schaffhausen","0844 840 850","052 556 05 85",,,"*30-38129-1",
1130,"6","6866",0000,,068665,"6866","1",2009-11-10,"1","1","1","S + L Thayngen","Spar- und Leihkasse Thayngen AG","Bahnhofstrasse 32","Postfach 200","8240","Thayngen","052 645 00 50","052 645 00 68",,,"30-38143-2","RBABCH22866"
1131,"6","6866",0001,,068665,"6866","3",2004-06-26,"1","1","1","S + L Thayngen","Spar- und Leihkasse Thayngen AG","Hauptstrasse 52","Postfach","8232","Merishausen","052 653 14 00","052 653 15 91",,,"*30-38143-2","RBABCH22866"
1132,"8","6873",0000,,068737,"6873","1",2009-11-10,"1","3","1","SK Wiesendangen","Sparkasse Wiesendangen","Schulstrasse 21","Postfach","8542","Wiesendangen","052 320 99 66","052 320 99 69",,,"30-38113-1","SKWWCH22XXX"
1133,"6","6875",0000,,068750,"6875","1",2009-11-10,"1","3","1","LK Stammheim AG","Leihkasse Stammheim AG","Hauptstrasse 6","Postfach","8477","Oberstammheim","052 744 00 60","052 744 00 61",,,"30-38125-9","RBABCH22875"
1134,"6","6877",0000,,068776,"6877","1",2009-11-10,"1","3","1","ZH Landbank AG","Zürcher Landbank AG","Lindenplatz 3","Postfach 373","8353","Elgg","052 368 58 58","052 368 58 59",,,"30-38183-6","RBABCH22877"
1135,"6","6877",0002,,068776,"6877","3",2011-04-15,"1","3","1","ZH Landbank AG","Zürcher Landbank AG","St. Gallerstrasse 66","Postfach 83","8352","Elsau","052 368 78 78","052 368 78 79",,,"*30-38183-6",
1136,"6","6877",0003,,068776,"6877","3",2000-04-18,"1","3","1","ZH Landbank AG","Zürcher Landbank AG","Hauptstrasse 9",,"8545","Rickenbach b. Winterthur","052 320 98 98","052 320 98 99",,,"*30-38183-6",
1137,"6","6886",0000,"6850",068863,"6886","2",2009-10-24,"1","3","1","Zürcher Reg.bk","Clientis Zürcher Regionalbank Genossenschaft","Untere Heslibachstrasse 9","Postfach 1508","8700","Küsnacht ZH","044 913 39 00","044 913 39 15",,,"30-38157-0","RBABCH22886"
1138,"6","6888",0000,,068887,"6888","1",2009-11-10,"1","1","1","BSU Uster","Clientis Bezirkssparkasse Uster Genossenschaft","Bankstrasse 21","Postfach","8610","Uster 1","044 777 07 77","044 777 07 78",,,"30-38102-7","RBABCH22888"
1139,"6","6888",0001,,068887,"6888","3",2006-02-11,"1","1","1","BSU Uster","Clientis Bezirkssparkasse Uster Genossenschaft","Bahnhofstrasse 36","Postfach","8600","Dübendorf","044 777 07 77","044 777 08 78",,,"*30-38102-7","RBABCH22888"
1140,"6","6888",0002,,068887,"6888","3",2011-04-15,"1","1","1","BSU Uster","Clientis Bezirkssparkasse Uster Genossenschaft","Lindenstrasse 7",,"8604","Volketswil","044 777 07 77","044 777 08 78",,,"*30-38102-7","RBABCH22888"
1141,"8","6900",0000,,069001,"6900","1",2012-04-12,"1","1","1","acrevis","acrevis Bank AG","Marktplatz 1","Postfach","9004","St. Gallen","058 122 75 55","058 122 75 50",,,"30-38175-8","ACRGCH22XXX"
1142,"8","6900",0001,,069001,"6900","3",2011-12-24,"1","1","1","acrevis","acrevis Bank AG","St. Gallerstrasse 7",,"9300","Wittenbach SG","058 122 75 55",,,,"*30-38175-8","CASGCH22XXX"
1143,"8","6900",0002,,069001,"6900","3",2011-12-24,"1","1","1","acrevis","acrevis Bank AG","Herisauer Strasse 69",,"9015","St. Gallen-Winkeln","058 122 75 55",,,,"*30-38175-8","CASGCH22XXX"
1144,"8","6900",0003,,069001,"6900","3",2012-04-06,"1","1","1","acrevis","acrevis Bank AG","Landstrasse 6",,"9606","Bütschwil","058 122 75 55","058 122 75 50",,,"*30-38175-8",
1145,"8","6900",0004,,069001,"6900","3",2012-04-06,"1","1","1","acrevis","acrevis Bank AG","Mittlere Bahnhofstrasse 2",,"8853","Lachen SZ","058 122 75 55","058 122 75 50",,,"*30-38175-8",
